Time,e_y,e_yaw,e_yawrate,e_beta
1.08,6.00873129030788e-10,-2.90140260854139e-11,2.71905428789939e-10,5.6033926049887e-12
1.09,6.03338712323875e-10,-2.92792542030243e-11,2.6774739289775e-10,4.23235702122616e-12
1.1,6.09093220305112e-10,-2.96468992387533e-11,2.63590198097749e-10,2.95056665730369e-12
1.11,6.10410388901528e-10,-2.98992688760877e-11,2.59493331431482e-10,1.77059181094262e-12
1.12,6.14750028660183e-10,-3.02514505770556e-11,2.55434122820957e-10,6.95624820455538e-13
1.13,6.14857498248966e-10,-3.04797465689516e-11,2.51474941089198e-10,-2.64845454176424e-13
1.14,6.17840889560739e-10,-3.07962608568653e-11,2.4759418743352e-10,-1.11073439518314e-12
1.15,6.16823037091763e-10,-3.09876868308319e-11,2.4383295341047e-10,-1.83750369487614e-12
1.16,6.18487483450281e-10,-3.1264928594787e-11,2.40157659990529e-10,-2.44904190537105e-12
1.17,6.16377171525073e-10,-3.14238431839767e-11,2.36602344822523e-10,-2.94439514095855e-12
1.18,6.16863893299069e-10,-3.16491330354594e-11,2.331422130549e-10,-3.32956307997254e-12
1.19,6.13835204887891e-10,-3.17619597825489e-11,2.29804320734458e-10,-3.60661243903301e-12
1.2,6.13279205197159e-10,-3.19573984131976e-11,2.26654327367001e-10,-3.77673040729169e-12
1.21,6.09497341486076e-10,-3.20188406433679e-11,2.23453100834296e-10,-3.85332566542123e-12
1.22,6.08126882184479e-10,-3.21463406290449e-11,2.20323927874887e-10,-3.83968312074278e-12
1.23,6.03747274396937e-10,-3.21718226206424e-11,2.17346192456511e-10,-3.74106398496269e-12
1.24,6.01803051836214e-10,-3.22368617209789e-11,2.14474549599537e-10,-3.57235839666519e-12
1.25,5.97077054464989e-10,-3.22122718006973e-11,2.11689066241788e-10,-3.34476037281426e-12
1.26,5.94679860910219e-10,-3.22292006080865e-11,2.08919270211718e-10,-3.07424780568853e-12
1.27,5.92084603567855e-10,-3.22226266471482e-11,2.06176331701076e-10,-2.7690967968752e-12
1.28,5.87056625533933e-10,-3.21115250275145e-11,2.03391232427523e-10,-2.44353019716527e-12
1.29,5.84223336375089e-10,-3.20572858835395e-11,2.00573493800631e-10,-2.10535821588364e-12
1.3,5.79153613955441e-10,-3.19031612174105e-11,1.97733762024586e-10,-1.76088629997804e-12
